ORDERNUMBER,QUANTITYORDERED,PRICEEACH,CALCULATED_PRICE,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH,YEAR,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10322,27,100.0,2700.0,9,5525.670150000001,2004-11-04,Shipped,4,11,2004,Trucks and Buses,136,S12_1666,ONLINE DIECAST CREATIONS CO.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie,Medium
10103,46,100.0,4600.0,16,5534.552100000001,2003-01-29,Shipped,1,1,2003,Vintage Cars,99,S18_3320,BAANE MINI IMPORTS,07-98 9555,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas,Medium
10282,39,100.0,3900.0,10,5540.98545,2004-08-20,Shipped,3,8,2004,Classic Cars,118,S24_4048,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10348,47,100.0,4700.0,4,5545.755600000001,2004-11-01,Shipped,4,11,2004,Classic Cars,151,S12_3148,"CORRIDA AUTO REPLICAS, LTD",(91) 555 22 82,"C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n,Medium
10102,39,100.0,3900.0,2,5553.5980500000005,2003-01-10,Shipped,1,1,2003,Vintage Cars,102,S18_1342,VITACHROME INC.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael,Medium
10367,46,100.0,4600.0,6,5553.678900000001,2005-01-12,Resolved,1,1,2005,Classic Cars,141,S18_3685,TOYS4GROWNUPS.COM,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
10398,45,100.0,4500.0,17,5557.686750000002,2005-03-30,Shipped,1,3,2005,Vintage Cars,105,S18_3856,REIMS COLLECTABLES,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul,Medium
10266,29,100.0,2900.0,7,5558.495250000001,2004-07-06,Shipped,3,7,2004,Classic Cars,169,S18_3232,L'ORDINE SOUVENIERS,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio,Medium
10142,49,98.25,4814.25,1,5560.458750000001,2003-08-08,Shipped,3,8,2003,Vintage Cars,88,S24_3151,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10347,48,100.0,4800.0,9,5560.6320000000005,2004-11-29,Shipped,4,11,2004,Vintage Cars,101,S18_2949,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
10347,21,100.0,2100.0,6,5561.671500000001,2004-11-29,Shipped,4,11,2004,Vintage Cars,168,S18_2795,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
10114,41,100.0,4100.0,9,5561.84475,2003-04-01,Shipped,2,4,2003,Trucks and Buses,121,S18_4600,"LA CORNE D'ABONDANCE, CO.",(1) 42.34.2555,"265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie,Medium
10305,36,100.0,3600.0,8,5562.5724,2004-10-13,Shipped,4,10,2004,Trucks and Buses,122,S18_2319,MARTA'S REPLICAS CO.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta,Medium
10111,43,100.0,4300.0,1,5564.963250000001,2003-03-25,Shipped,1,3,2003,Vintage Cars,104,S18_3136,MINI WHEELS CO.,6505555787,5557 North Pendale Street,San Francisco,CA,,USA,Murphy,Julie,Medium
10401,62,77.73,4819.26,6,5566.245300000001,2005-04-03,On Hold,2,4,2005,Vintage Cars,68,S32_4289,TEKNI COLLECTABLES INC.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William,Medium
10340,55,87.75,4826.25,7,5574.31875,2004-11-24,Shipped,4,11,2004,Planes,99,S700_2466,ENACO DISTRIBUTORS,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo,Medium
10140,38,100.0,3800.0,8,5578.419000000001,2003-07-24,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,TECHNICS STORES INC.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
10141,34,100.0,3400.0,9,5586.1575,2003-08-01,Shipped,3,8,2003,Classic Cars,169,S18_3232,SUOMINEN SOUVENIERS,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle,Medium
10128,41,100.0,4100.0,4,5586.942900000001,2003-06-06,Shipped,2,6,2003,Trains,100,S18_3259,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10212,41,100.0,4100.0,9,5591.20485,2004-01-16,Shipped,1,1,2004,Classic Cars,142,S18_1984,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10362,50,96.92,4846.0,2,5597.130000000001,2005-01-05,Shipped,1,1,2005,Motorcycles,112,S24_1578,TECHNICS STORES INC.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
10384,34,100.0,3400.0,4,5597.9385,2005-02-23,Shipped,1,2,2005,Classic Cars,136,S10_4757,CORPORATE GIFT IDEAS CO.,6505551386,7734 Strong St.,San Francisco,CA,,USA,Brown,Julie,Medium
10331,44,100.0,4400.0,14,5600.872200000001,2004-11-17,Shipped,4,11,2004,Classic Cars,124,S18_1589,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa,Medium
10320,35,100.0,3500.0,1,5602.096500000001,2004-11-03,Shipped,4,11,2004,Classic Cars,117,S12_3380,"VOLVO MODEL REPLICAS, CO",0921-12 3555,Berguvsvgen  8,Lule,,S-958 22,Sweden,Berglund,Christina,Medium
10163,21,100.0,2100.0,1,5613.577200000001,2003-10-20,Shipped,4,10,2003,Classic Cars,214,S10_1949,CLASSIC LEGENDS INC.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Medium
10414,41,100.0,4100.0,12,5627.1946499999995,2005-05-06,On Hold,2,5,2005,Vintage Cars,136,S18_3140,GIFTS4ALLAGES.COM,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,Yoshido,Juri,Medium
10422,51,95.55,4873.05,2,5628.37275,2005-05-30,In Process,2,5,2005,Vintage Cars,102,S18_1342,DIECAST CLASSICS INC.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung,Medium
10288,41,100.0,4100.0,12,5628.615300000001,2004-09-01,Shipped,3,9,2004,Classic Cars,107,S24_3432,HANDJI GIFTS& CO,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy,Medium
10165,34,100.0,3400.0,4,5636.423100000001,2003-10-22,Shipped,4,10,2003,Classic Cars,151,S12_3148,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric,Medium
10312,44,100.0,4400.0,7,5642.036400000001,2004-10-21,Shipped,4,10,2004,Vintage Cars,97,S24_4258,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10382,39,100.0,3900.0,1,5648.643000000002,2005-02-17,Shipped,1,2,2005,Trucks and Buses,121,S18_4600,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10219,48,100.0,4800.0,2,5649.8904,2004-02-10,Shipped,1,2,2004,Trucks and Buses,118,S12_4473,SIGNAL COLLECTIBLES LTD.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue,Medium
10378,41,100.0,4100.0,2,5652.766350000002,2005-02-10,Shipped,1,2,2005,Classic Cars,80,S24_4620,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10390,37,100.0,3700.0,5,5653.41315,2005-03-04,Shipped,1,3,2005,Classic Cars,37,S24_2972,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10359,46,100.0,4600.0,2,5655.6885,2004-12-15,Shipped,4,12,2004,Trucks and Buses,115,S50_1392,REIMS COLLECTABLES,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul,Medium
10163,40,100.0,4000.0,3,5660.424000000001,2003-10-20,Shipped,4,10,2003,Vintage Cars,104,S18_3136,CLASSIC LEGENDS INC.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Medium
10153,20,100.0,2000.0,11,5664.12,2003-09-28,Shipped,3,9,2003,Classic Cars,207,S12_1108,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10270,21,100.0,2100.0,9,5665.725450000001,2004-07-19,Shipped,3,7,2004,Classic Cars,214,S10_1949,SOUVENIERS AND THINGS CO.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Medium
10169,33,100.0,3300.0,7,5671.512000000001,2003-11-04,Shipped,4,11,2003,Classic Cars,148,S18_4721,"ANNA'S DECORATIONS, LTD",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Medium
10212,40,100.0,4000.0,7,5671.512000000001,2004-01-16,Shipped,1,1,2004,Classic Cars,132,S18_2870,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10253,41,100.0,4100.0,10,5671.708350000001,2004-06-01,Cancelled,2,6,2004,Classic Cars,115,S12_4675,"UK COLLECTABLES, LTD.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth,Medium
10113,49,100.0,4900.0,4,5678.742300000001,2003-03-26,Shipped,1,3,2003,Trucks and Buses,116,S18_1097,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10186,46,100.0,4600.0,6,5681.1909000000005,2003-11-14,Shipped,4,11,2003,Vintage Cars,105,S18_3856,"DOUBLE DECKER GIFT STORES, LTD",(171) 555-7555,120 Hanover Sq.,London,,WA1 1DP,UK,Hardy,Thomas,Medium
10380,40,100.0,4000.0,10,5695.9980000000005,2005-02-16,Shipped,1,2,2005,Vintage Cars,127,S18_2325,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10194,38,100.0,3800.0,8,5698.677600000001,2003-11-25,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"SAVELEY & HENRIOT, CO.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,Saveley,Mary,Medium
10352,49,100.0,4900.0,2,5700.2484,2004-12-03,Shipped,4,12,2004,Planes,99,S700_2466,AUTO-MOTO CLASSICS INC.,6175558428,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie,Medium
10293,49,100.0,4900.0,3,5712.699300000001,2004-09-09,Shipped,3,9,2004,Vintage Cars,87,S18_4522,AMICA MODELS & CO.,011-4988555,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo,Medium
10212,39,100.0,3900.0,16,5713.507800000001,2004-01-16,Shipped,1,1,2004,Classic Cars,117,S12_3380,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10184,45,100.0,4500.0,4,5715.171,2003-11-14,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,"IBERIA GIFT IMPORTS, CORP.",(95) 555 82 82,"C/ Romero, 33",Sevilla,,41101,Spain,Roel,Jose Pedro,Medium
10347,45,100.0,4500.0,11,5715.171,2004-11-29,Shipped,4,11,2004,Vintage Cars,104,S18_3136,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
10149,33,100.0,3300.0,8,5717.631150000001,2003-09-12,Shipped,3,9,2003,Vintage Cars,127,S18_2325,SIGNAL COLLECTIBLES LTD.,4155554312,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue,Medium
10156,48,100.0,4800.0,2,5721.962400000001,2003-10-08,Shipped,4,10,2003,Planes,91,S700_1691,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10172,42,100.0,4200.0,6,5734.852200000001,2003-11-05,Shipped,4,11,2003,Classic Cars,124,S18_1589,GIFT DEPOT INC.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie,Medium
10192,38,100.0,3800.0,8,5735.545200000001,2003-11-20,Shipped,4,11,2003,Classic Cars,132,S18_2870,ONLINE DIECAST CREATIONS CO.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie,Medium
10420,45,100.0,4500.0,2,5748.435000000001,2005-05-29,In Process,2,5,2005,Vintage Cars,127,S18_2325,SOUVENIERS AND THINGS CO.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Medium
10306,34,100.0,3400.0,14,5755.0185,2004-10-14,Shipped,4,10,2004,Classic Cars,151,S12_3148,"AV STORES, CO.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria,Medium
10292,41,100.0,4100.0,6,5755.526700000001,2004-09-08,Shipped,3,9,2004,Trucks and Buses,115,S50_1392,LAND OF TOYS INC.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Medium
10365,44,100.0,4400.0,2,5756.8896,2005-01-07,Shipped,1,1,2005,Motorcycles,81,S50_4713,MINI CREATIONS LTD.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C,Medium
10142,33,100.0,3300.0,13,5758.414200000001,2003-08-08,Shipped,3,8,2003,Classic Cars,151,S12_3148,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10163,43,100.0,4300.0,6,5765.1132,2003-10-20,Shipped,4,10,2003,Vintage Cars,99,S18_3320,CLASSIC LEGENDS INC.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria,Medium
10401,49,100.0,4900.0,1,5766.464550000001,2005-04-03,On Hold,2,4,2005,Motorcycles,99,S32_1374,TEKNI COLLECTABLES INC.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,Brown,William,Medium
10391,42,100.0,4200.0,3,5772.690000000001,2005-03-09,Shipped,1,3,2005,Vintage Cars,53,S18_1367,"ANNA'S DECORATIONS, LTD",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Medium
10361,44,100.0,4400.0,10,5777.217600000001,2004-12-17,Shipped,4,12,2004,Planes,80,S700_3167,SOUVENIERS AND THINGS CO.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian,Medium
10122,34,100.0,3400.0,2,5780.544000000001,2003-05-08,Shipped,2,5,2003,Classic Cars,141,S18_1129,MARSEILLE MINI AUTOS,91.24.4555,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence,Medium
10119,46,100.0,4600.0,11,5780.544000000001,2003-04-28,Shipped,2,4,2003,Classic Cars,136,S10_4757,SALZBURG COLLECTABLES,6562-9555,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg,Medium
10164,45,100.0,4500.0,3,5789.495250000001,2003-10-21,Resolved,4,10,2003,Trucks and Buses,121,S18_4600,MINI AUTO WERKE,7675-3555,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland,Medium
10342,42,100.0,4200.0,6,5790.638700000001,2004-11-24,Shipped,4,11,2004,Classic Cars,140,S24_3856,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
10159,37,100.0,3700.0,17,5794.438650000001,2003-10-10,Shipped,4,10,2003,Motorcycles,118,S10_2016,CORPORATE GIFT IDEAS CO.,6505551386,7734 Strong St.,San Francisco,CA,,USA,Brown,Julie,Medium
10386,37,100.0,3700.0,10,5795.29335,2005-03-01,Resolved,1,3,2005,Ships,72,S700_2610,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10367,36,100.0,3600.0,2,5796.252,2005-01-12,Resolved,1,1,2005,Classic Cars,37,S24_2972,TOYS4GROWNUPS.COM,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
10169,30,100.0,3000.0,2,5797.9845,2003-11-04,Shipped,4,11,2003,Classic Cars,194,S12_1099,"ANNA'S DECORATIONS, LTD",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna,Medium
10273,40,100.0,4000.0,13,5805.492000000001,2004-07-21,Shipped,3,7,2004,Vintage Cars,136,S18_3140,PETIT AUTO,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,Dewey,Catherine,Medium
10331,32,100.0,3200.0,4,5805.676800000001,2004-11-17,Shipped,4,11,2004,Motorcycles,102,S32_4485,MOTOR MINT DISTRIBUTORS INC.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa,Medium
10342,30,100.0,3000.0,4,5809.072500000001,2004-11-24,Shipped,4,11,2004,Classic Cars,169,S18_3232,"AUSTRALIAN COLLECTORS, CO.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Medium
10220,37,100.0,3700.0,7,5812.814700000001,2004-02-12,Shipped,1,2,2004,Classic Cars,118,S24_4048,"CLOVER COLLECTIONS, CO.",+353 1862 1555,25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean,Medium
10165,29,100.0,2900.0,11,5813.057250000001,2003-10-22,Shipped,4,10,2003,Classic Cars,163,S18_2238,"DRAGON SOUVENIERS, LTD.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric,Medium
10183,47,100.0,4700.0,12,5815.55205,2003-11-13,Shipped,4,11,2003,Vintage Cars,97,S24_4258,"CLASSIC GIFT IDEAS, INC",2155554695,782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca,Medium
10266,33,100.0,3300.0,4,5815.586700000002,2004-07-06,Shipped,3,7,2004,Classic Cars,141,S18_3685,L'ORDINE SOUVENIERS,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio,Medium
10173,43,100.0,4300.0,6,5816.7648,2003-11-05,Shipped,4,11,2003,Vintage Cars,102,S18_1342,ROVELLI GIFTS,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni,Medium
10353,39,100.0,3900.0,9,5825.669850000001,2004-12-04,Shipped,4,12,2004,Planes,91,S700_1691,GIFT IDEAS CORP.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,Lewis,Dan,Medium
10220,27,100.0,2700.0,1,5827.229100000001,2004-02-12,Shipped,1,2,2004,Classic Cars,173,S12_3891,"CLOVER COLLECTIONS, CO.",+353 1862 1555,25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean,Medium
10287,44,100.0,4400.0,1,5836.1688,2004-08-30,Shipped,3,8,2004,Classic Cars,132,S18_2870,"VIDA SPORT, LTD",0897-034555,Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael,Medium
10246,46,100.0,4600.0,5,5855.457300000001,2004-05-05,Shipped,2,5,2004,Trucks and Buses,118,S12_4473,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10110,31,100.0,3100.0,1,5860.920450000001,2003-03-18,Shipped,1,3,2003,Vintage Cars,168,S18_2795,"AV STORES, CO.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria,Medium
10390,36,100.0,3600.0,2,5867.353800000001,2005-03-04,Shipped,1,3,2005,Motorcycles,62,S18_3782,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10248,42,100.0,4200.0,14,5870.195100000001,2004-05-07,Cancelled,2,5,2004,Trains,100,S18_3259,LAND OF TOYS INC.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai,Medium
10197,50,100.0,5000.0,14,5879.527500000001,2003-11-26,Shipped,4,11,2003,Vintage Cars,87,S18_4522,ENACO DISTRIBUTORS,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,Saavedra,Eduardo,Medium
10271,50,100.0,5000.0,8,5882.9925,2004-07-20,Shipped,3,7,2004,Trucks and Buses,122,S18_2319,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10185,39,100.0,3900.0,16,5886.931050000001,2003-11-14,Shipped,4,11,2003,Classic Cars,143,S18_4027,MINI CREATIONS LTD.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C,Medium
10151,42,100.0,4200.0,8,5889.114000000001,2003-09-21,Shipped,3,9,2003,Trucks and Buses,127,S24_2300,"OULU TOY SUPPLIES, INC.",981-443655,Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko,Medium
10140,47,100.0,4700.0,1,5896.436700000001,2003-07-24,Shipped,3,7,2003,Trucks and Buses,127,S24_2300,TECHNICS STORES INC.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri,Medium
10267,43,100.0,4300.0,6,5903.1819,2004-07-07,Shipped,3,7,2004,Classic Cars,107,S24_3432,MUSCLE MACHINE INC,2125557413,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff,Medium
10175,47,100.0,4700.0,10,5915.43645,2003-11-06,Shipped,4,11,2003,Trucks and Buses,121,S18_4600,"STYLISH DESK DECORS, CO.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,Brown,Ann,Medium
10137,31,100.0,3100.0,4,5918.566500000001,2003-07-10,Shipped,3,7,2003,Classic Cars,141,S18_3685,REIMS COLLECTABLES,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul,Medium
10280,46,100.0,4600.0,3,5920.8072,2004-08-17,Shipped,3,8,2004,Vintage Cars,101,S18_2949,AMICA MODELS & CO.,011-4988555,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo,Medium
10203,32,100.0,3200.0,10,5921.7312,2003-12-02,Shipped,4,12,2003,Classic Cars,146,S18_3482,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10379,29,100.0,2900.0,5,5921.916000000001,2005-02-10,Shipped,1,2,2005,Classic Cars,132,S18_2870,EURO SHOPPING CHANNEL,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego,Medium
10195,27,100.0,2700.0,5,5922.96705,2003-11-25,Shipped,4,11,2003,Classic Cars,163,S18_2238,MINI CLASSICS,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Medium
10253,39,100.0,3900.0,8,5945.940000000001,2004-06-01,Cancelled,2,6,2004,Classic Cars,140,S24_3856,"UK COLLECTABLES, LTD.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth,Medium
10100,30,100.0,3000.0,3,5949.405000000001,2003-01-06,Shipped,1,1,2003,Vintage Cars,170,S18_1749,ONLINE DIECAST CREATIONS CO.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie,Medium
10215,46,100.0,4600.0,2,5950.560000000001,2004-01-29,Shipped,1,1,2004,Trucks and Buses,116,S18_1097,WEST COAST COLLECTABLES CO.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve,Medium
10363,43,100.0,4300.0,9,5953.3435500000005,2005-01-06,Shipped,1,1,2005,Classic Cars,80,S24_4620,SUOMINEN SOUVENIERS,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle,Medium
10357,44,100.0,4400.0,4,5960.677800000001,2004-12-10,Shipped,4,12,2004,Vintage Cars,104,S18_3136,MINI GIFTS DISTRIBUTORS LTD.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie,Medium
10195,49,100.0,4900.0,4,5961.151350000001,2003-11-25,Shipped,4,11,2003,Trucks and Buses,115,S50_1392,MINI CLASSICS,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve,Medium
10123,46,100.0,4600.0,3,5961.186000000001,2003-05-20,Shipped,2,5,2003,Classic Cars,132,S18_2870,ATELIER GRAPHIQUE,40.32.2555,"54, rue Royale",Nantes,,44000,France,Schmitt,Carine,Medium
10402,59,87.6,5168.4,3,5969.502,2005-04-07,Shipped,2,4,2005,Motorcycles,76,S24_2000,AUTO CANAL PETIT,(1) 47.55.6555,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique,Medium
10290,45,100.0,4500.0,1,5972.967000000001,2004-09-07,Shipped,3,9,2004,Vintage Cars,97,S24_4258,AUTO-MOTO CLASSICS INC.,6175558428,16780 Pompton St.,Brickhaven,MA,58339,USA,Taylor,Leslie,Medium
10145,33,100.0,3300.0,8,5978.718900000001,2003-08-25,Shipped,3,8,2003,Motorcycles,193,S10_4698,TOYS4GROWNUPS.COM,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,Young,Julie,Medium
10162,29,100.0,2900.0,9,5978.8575,2003-10-18,Shipped,4,10,2003,Vintage Cars,170,S18_1749,CORPORATE GIFT IDEAS CO.,6505551386,7734 Strong St.,San Francisco,CA,,USA,Brown,Julie,Medium
10253,37,100.0,3700.0,2,5979.4812,2004-06-01,Cancelled,2,6,2004,Classic Cars,132,S18_2870,"UK COLLECTABLES, LTD.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth,Medium
10276,43,100.0,4300.0,14,5984.632500000001,2004-08-02,Shipped,3,8,2004,Motorcycles,150,S12_2823,ONLINE MINI COLLECTABLES,6175557555,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel,Medium
10377,50,100.0,5000.0,1,5985.210000000001,2005-02-09,Shipped,1,2,2005,Classic Cars,115,S12_4675,"TOYS OF FINLAND, CO.",90-224 8555,Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti,Medium
10160,50,100.0,5000.0,5,5985.210000000001,2003-10-11,Shipped,4,10,2003,Classic Cars,115,S12_4675,"MEN 'R' US RETAILERS, LTD.",2155554369,6047 Douglas Av.,Los Angeles,CA,,USA,Chandler,Michael,Medium
